step,t_over_tff,m_big_over_mbar,mass_ratio_q,split_f,old_contact_sep,new_contact_sep,placement_ratio,u,u_prime,speed_ratio,t_cm_over_ebind_big,t_cm_over_ebind_pair,t_n_over_elig_small
5009,1.1922196540349461,111.76569716800233,149.5267590313091,0.0033224570825203512,0.028622277393804102,0.027713251927837385,0.9682406311189097,16.365882587248063,21.621475700590324,1.3211310532948162,0.0047876619779354266,0.0047347693654858835,5.568211890169546
5086,1.210546847758382,112.13933987069875,98.89167429917883,0.005007789029125378,0.029325394190285,0.028290953505552507,0.9647254295024895,16.528396237837526,21.730722093585797,1.3147507949887407,0.007342165318802791,0.007220072434987939,4.2591742140817015
5171,1.2307781655050323,30.92719680870101,90.92561279143673,0.005442138890764948,0.01918483366314546,0.018494002028347046,0.9639907414925615,15.24461533320189,17.4643096348343,1.1456051368379263,0.01601892563107057,0.015729547293357814,26.413380363055627
5771,1.3735874672460917,0.591404771532911,1.4978892306313458,0.3022466546033504,0.00786500536266867,0.007754342651755257,0.9859297348430714,7.356892153952455,6.186039582527951,0.8408495670559111,1.9199492001188214,0.818717252967136,3.281887612161363
5882,1.400007188068188,1.1885575472737613,2.7103408291487323,0.16033551442410832,0.009095054673679256,0.008742916652283076,0.9612824733846566,7.99469850178206,8.379099099303387,1.0480819379787296,0.958460565191775,0.5678815413066884,2.3653744813754414
