collision_seed,t_over_tff,n_live,max_m_over_mtotal,e_int_over_e0
20190225,0.623600617602627,951,0.0026788947540321334,0.001944452451856769
20190225,0.6283609276606623,951,0.0026788947540321334,0.001944452451856769
20190225,0.6331212377186977,951,0.0026788947540321334,0.001944452451856769
20190225,0.637881547776733,951,0.0026788947540321334,0.001944452451856769
20190225,0.6426418578347683,951,0.0026788947540321334,0.001944452451856769
20190225,0.6474021678928036,951,0.0026788947540321334,0.001944452451856769
20190225,0.6521624779508389,951,0.0026788947540321334,0.001944452451856769
20190225,0.6569227880088743,951,0.0026788947540321334,0.001944452451856769
20190225,0.6616830980669096,951,0.0026788947540321334,0.001944452451856769
20190225,0.666443408124945,951,0.0026788947540321334,0.001944452451856769
20190225,0.6712037181829802,951,0.0026788947540321334,0.001944452451856769
20190225,0.6759640282410154,951,0.0026788947540321334,0.001944452451856769
20190225,0.6807243382990508,951,0.0026788947540321334,0.001944452451856769
20190225,0.6854846483570861,950,0.0026788947540321334,0.001947405705958621
20190225,0.6902449584151215,950,0.0026788947540321334,0.001947405705958621
20190225,0.6950052684731568,950,0.0026788947540321334,0.001947405705958621
20190225,0.6997655785311921,950,0.0026788947540321334,0.001947405705958621
20190225,0.7045258885892274,950,0.0026788947540321334,0.001947405705958621
20190225,0.7092861986472627,950,0.0026788947540321334,0.001947405705958621
20190225,0.7140465087052981,950,0.0026788947540321334,0.001947405705958621
20190225,0.7188068187633334,950,0.0026788947540321334,0.001947405705958621
20190225,0.7235671288213688,950,0.0026788947540321334,0.001947405705958621
20190225,0.728327438879404,950,0.0026788947540321334,0.0019524388936384
20190225,0.7330877489374393,950,0.0026788947540321334,0.0019524388936384
20190225,0.7378480589954747,950,0.0026788947540321334,0.0019536301313802505
20190225,0.74260836905351,950,0.0026788947540321334,0.0019536301313802505
20190225,0.7473686791115454,950,0.0026788947540321334,0.0019536301313802505
20190225,0.7521289891695807,950,0.0026788947540321334,0.0019536301313802505
20190225,0.7568892992276159,950,0.0026788947540321334,0.0019536301313802505
20190225,0.7616496092856513,949,0.003,0.0018497512883315997
20190225,0.7664099193436866,949,0.003,0.0018497512883315997
20190225,0.771170229401722,949,0.003,0.0018497512883315997
20190225,0.7759305394597573,949,0.003,0.0018497512883315997
20190225,0.7806908495177927,949,0.003,0.0018497512883315997
20190225,0.7854511595758279,949,0.003,0.0018497512883315997
20190225,0.7902114696338632,949,0.003,0.0018497512883315997
20190225,0.7949717796918985,949,0.003,0.0018497512883315997
20190225,0.7997320897499338,949,0.003,0.0018497512883315997
20190225,0.8044923998079692,949,0.003,0.0018497512883315997
20190225,0.8092527098660045,949,0.003,0.0018497512883315997
20190225,0.8140130199240397,949,0.003,0.001962888847853164
20190225,0.8187733299820751,949,0.003,0.001962888847853164
20190225,0.8235336400401104,948,0.003,0.0019272688068183844
20190225,0.8282939500981458,948,0.003,0.0019272688068183844
20190225,0.8330542601561811,948,0.003,0.0019272688068183844
20190225,0.8378145702142163,948,0.003,0.0019272688068183844
20190225,0.8425748802722517,948,0.003,0.0019272688068183844
20190225,0.847335190330287,948,0.003,0.0019272688068183844
20190225,0.8520955003883224,948,0.003,0.0019272688068183844
20190225,0.8568558104463577,948,0.003,0.0019272688068183844
20190225,0.8616161205043931,948,0.003,0.0019907358001942524
20190225,0.8663764305624283,948,0.003,0.0019907358001942524
20190225,0.8711367406204636,948,0.003,0.001997041996706297
20190225,0.875897050678499,948,0.003,0.001974302408338563
20190225,0.8806573607365343,948,0.003,0.001974302408338563
20190225,0.8854176707945697,948,0.003,0.0019744680156702143
20190225,0.890177980852605,948,0.003,0.0019744680156702143
20190225,0.8949382909106403,948,0.003,0.0019744680156702143
20190225,0.8996986009686756,948,0.003,0.0019744680156702143
20190225,0.9044589110267109,947,0.003,0.0008279102088153952
20190225,0.9092192210847463,947,0.003,0.0008279102088153952
20190225,0.9139795311427815,947,0.003,0.0008279102088153952
20190225,0.9187398412008169,947,0.003,0.0008279102088153952
20190225,0.9235001512588521,947,0.003,0.0008279102088153952
20190225,0.9282604613168874,946,0.003,0.0007000696790144395
20190225,0.9330207713749228,946,0.003,0.0007000696790144395
20190225,0.9377810814329581,946,0.003,0.0006401092257436457
20190225,0.9425413914909935,946,0.003,0.000695439490399855
20190225,0.9473017015490288,946,0.003,0.000711078604254302
20190225,0.952062011607064,946,0.003,0.0008959262715439689
20190225,0.9568223216650995,946,0.003,0.0008993226701668969
20190225,0.9615826317231347,946,0.003,0.001147380087307684
20190225,0.9663429417811702,945,0.003,0.0011801121467712576
20190225,0.9711032518392054,945,0.003,0.0012058980269880777
20190225,0.9758635618972407,943,0.003,0.0013112964030949255
20190225,0.980623871955276,943,0.003,0.001384396290043198
20190225,0.9853841820133112,942,0.003,0.0014635004029487529
20190225,0.9901444920713467,942,0.003,0.0016533317940165702
20190225,0.9949048021293819,942,0.003,0.001745444320560517
20190225,0.9996651121874174,942,0.003,0.0018129151183143785
20190225,1.0044254222454525,942,0.003,0.0019729944197325144
20190225,1.009185732303488,941,0.003,0.0019664172219370623
20190225,1.0139460423615232,940,0.003,0.0017600157242552825
20190225,1.0187063524195585,939,0.003,0.002087034673849275
20190225,1.0234666624775939,939,0.003,0.0013038255910230942
20190225,1.0282269725356292,939,0.003,9.059631676289063e-05
20190225,1.0329872825936646,939,0.003,0.0015684606285408284
20190225,1.0377475926517,938,0.003260350449939005,0.0008315374858304988
20190225,1.0425079027097353,937,0.0034143999886995058,0.0033209428968397157
20190225,1.0472682127677706,937,0.0034143999886995058,0.0019229414215105568
20190225,1.0520285228258057,937,0.0034143999886995058,0.0007277064393675079
20190225,1.0567888328838413,937,0.00367389993199547,0.0006487230127708052
20190225,1.0615491429418764,937,0.00367389993199547,0.0013725466490011678
20190225,1.066309452999912,937,0.0038115334627178256,0.0017172292983511886
20190225,1.071069763057947,937,0.0038115334627178256,0.002534086697330102
20190225,1.0758300731159824,937,0.0038115334627178256,0.0026396782288448817
20190225,1.0805903831740178,937,0.0038115334627178256,0.0029060517490600932
20190225,1.0853506932320531,937,0.0038115334627178256,0.0030248012737724246
20190225,1.0901110032900885,937,0.0038115334627178256,0.003066637974998994
20190225,1.0948713133481238,937,0.0038115334627178256,0.003347605477431479
20190225,1.099631623406159,937,0.0038115334627178256,0.0033601324564666002
20190225,1.1043919334641943,937,0.0038115334627178256,0.0035784562905799146
20190225,1.1091522435222296,937,0.0038115334627178256,0.003782219878126748
20190225,1.113912553580265,937,0.0038115334627178256,0.0038273562236942472
20190225,1.1186728636383003,936,0.003916083119758246,0.004272054388649113
20190225,1.1234331736963357,936,0.003916083119758246,0.004272054388649113
20190225,1.128193483754371,936,0.003916083119758246,0.004318093799351406
20190225,1.1329537938124061,935,0.003916083119758246,0.004185123632384468
20190225,1.1377141038704417,935,0.003916083119758246,0.004185123632384468
20190225,1.1424744139284768,935,0.003916083119758246,0.004185123632384468
20190225,1.1472347239865124,935,0.003916083119758246,0.004195019160666952
20190225,1.1519950340445475,935,0.003916083119758246,0.004442633189669862
20190225,1.1567553441025828,935,0.003916083119758246,0.004442633189669862
20190225,1.1615156541606182,935,0.003916083119758246,0.004451800771225599
20190225,1.1662759642186535,935,0.003916083119758246,0.004837467361972508
20190225,1.1710362742766889,935,0.003916083119758246,0.005181995906211751
20190225,1.1757965843347242,935,0.003916083119758246,0.004899709836784344
20190225,1.1805568943927596,935,0.003916083119758246,0.00492559082733576
20190225,1.185317204450795,935,0.003916083119758246,0.005043818116057951
20190225,1.19007751450883,935,0.003916083119758246,0.005261314106589817
20190225,1.1948378245668656,935,0.003916083119758246,0.005344538714011752
20190225,1.1995981346249007,934,0.003916083119758246,0.004476897116783024
20190225,1.2043584446829363,934,0.003916083119758246,0.004456349022072688
20190225,1.2091187547409714,933,0.00397543474002675,0.0018980054719920138
20190225,1.2138790647990068,933,0.00397543474002675,0.0020877333238071482
20190225,1.218639374857042,933,0.00397543474002675,0.002052259091690139
20190225,1.2233996849150772,933,0.00397543474002675,0.002430486543967829
20190225,1.2281599949731128,933,0.00397543474002675,0.002555522332709826
20190225,1.232920305031148,933,0.00397543474002675,0.002479638806129438
20190225,1.2376806150891833,933,0.00397543474002675,0.0027087948280369294
20190225,1.2424409251472186,933,0.00397543474002675,0.0027084602588102577
20190225,1.247201235205254,933,0.00397543474002675,0.003363126196434013
20190225,1.2519615452632893,933,0.00397543474002675,0.003292091909814215
20190225,1.2567218553213246,933,0.00397543474002675,0.0033637831727041613
20190225,1.26148216537936,933,0.00397543474002675,0.003668428399553031
20190225,1.2662424754373953,933,0.00397543474002675,0.003611734155348985
20190225,1.2710027854954304,933,0.00397543474002675,0.00405731135039961
20190225,1.275763095553466,933,0.00397543474002675,0.004464758666788835
20190225,1.2805234056115011,933,0.00397543474002675,0.00525533383783604
20190225,1.2852837156695367,932,0.00397543474002675,0.005924371006164123
20190225,1.2900440257275718,932,0.00397543474002675,0.006530492753187152
20190225,1.2948043357856072,931,0.0042419855844265065,0.005256457627128963
20190225,1.2995646458436425,931,0.0042419855844265065,0.005910879106900072
20190225,1.3043249559016779,931,0.0042419855844265065,0.006292962986745603
20190225,1.3090852659597132,931,0.005624506876876726,0.007640147754844842
20190225,1.3138455760177485,931,0.005624506876876726,0.008620100668227357
20190225,1.3186058860757837,931,0.005624506876876726,0.00916111915390025
20190225,1.3233661961338192,931,0.006324206557161561,0.010947548651697826
20190225,1.3281265061918544,931,0.006324206557161561,0.011226878546339502
20190225,1.33288681624989,931,0.006324206557161561,0.010610488054993433
20190225,1.337647126307925,931,0.006324206557161561,0.010828469792303686
20190225,1.3424074363659604,931,0.006324206557161561,0.009846748546730245
20190225,1.3471677464239957,931,0.006324206557161561,0.010045754117212197
20190225,1.3519280564820308,929,0.006324206557161561,0.00937515072190004
20190225,1.3566883665400664,929,0.006324206557161561,0.009741586603748726
20190225,1.3614486765981015,929,0.006324206557161561,0.009715254173192214
20190225,1.366208986656137,929,0.006324206557161561,0.009902801610176926
20190225,1.3709692967141722,927,0.006324206557161561,0.008182278298707128
20190225,1.3757296067722076,927,0.006324206557161561,0.009356907762674442
20190225,1.380489916830243,927,0.006324206557161561,0.009325317362566895
20190225,1.3852502268882783,927,0.006566943072081876,0.009875305061618753
20190225,1.3900105369463136,927,0.006566943072081876,0.010161263258850344
20190225,1.394770847004349,927,0.006566943072081876,0.010189868906484422
20190225,1.3995311570623843,927,0.005702384238706836,0.009240240462418378
20190225,1.4042914671204196,927,0.005702384238706836,0.010646744710361615
20190225,1.4090517771784548,927,0.005702384238706836,0.010978184594576253
20190225,1.4138120872364903,927,0.005702384238706836,0.011166604070024651
20190225,1.4185723972945254,927,0.005702384238706836,0.010958397910560067
20190225,1.423332707352561,927,0.005702384238706836,0.013085697622061812
20190225,1.4280930174105961,927,0.005702384238706836,0.01311685554298231
20190225,1.4328533274686315,927,0.005702384238706836,0.013607427948740317
20190225,1.4376136375266668,927,0.006913303719394277,0.014415876218258888
20190225,1.4423739475847022,926,0.006913303719394277,0.014459471238509342
20190225,1.4471342576427375,926,0.006913303719394277,0.014875507518047957
20190225,1.4518945677007729,926,0.006913303719394277,0.015148026319569774
20190225,1.456654877758808,926,0.006913303719394277,0.015361882911725987
20190225,1.4614151878168435,926,0.006550152702588151,0.01515428994971336
20190225,1.4661754978748787,926,0.007700067897555014,0.017832332880878484
20190225,1.470935807932914,925,0.007700067897555014,0.009700121864848808
20190225,1.4756961179909494,925,0.007700067897555014,0.009702989399346565
20190225,1.4804564280489847,925,0.008578503201625644,0.010355494060325807
20190225,1.48521673810702,925,0.008578503201625644,0.010426848470510576
20190225,1.4899770481650552,925,0.008578503201625644,0.011838386458890859
20190225,1.4947373582230907,924,0.008578503201625644,0.009649365657983675
20190225,1.4994976682811259,924,0.01200100435968515,0.012742601833545614
20190225,1.5042579783391614,924,0.01200100435968515,0.018094315464614777
20190225,1.5090182883971965,924,0.013166017968912468,0.019866231921728164
20190225,1.5137785984552319,923,0.01316601796891247,0.01975013520819617
20190225,1.5185389085132672,923,0.01316601796891247,0.023657501772275102
20190225,1.5232992185713026,923,0.011638684580861133,0.025702215204041902
20190225,1.528059528629338,923,0.010606461222210622,0.02172270780355174
20190225,1.5328198386873733,923,0.010606461222210622,0.01856240157511805
20190225,1.5375801487454086,923,0.012693928398374665,0.02521855939917365
20190225,1.542340458803444,923,0.011679074312820977,0.02361977647187717
20190225,1.547100768861479,922,0.011936241012631783,0.014202217316222034
20190225,1.5518610789195146,922,0.011936241012631783,0.014290220373897542
20190225,1.5566213889775498,920,0.021566273189065996,0.031750930691375204
20190225,1.5613816990355853,920,0.021566273189065996,0.027504273299227198
20190225,1.5661420090936204,920,0.018808568503812014,0.021924619968331237
20190225,1.5709023191516558,920,0.018188727849715005,0.01991805969601709
20190225,1.5756626292096911,920,0.012734285606327543,0.010705140723440991
20190225,1.5804229392677265,920,0.01175939901125646,0.00825528107898199
20190225,1.5851832493257618,920,0.014113160397926426,0.012126630353840633
20190225,1.589943559383797,920,0.011084981119977296,0.012203640605647504
20190225,1.5947038694418323,920,0.011084981119977296,0.009816357906264749
20190225,1.5994641794998676,920,0.011084981119977296,0.010490525525336336
20190225,1.604224489557903,920,0.011084981119977296,0.008071194037478257
20190225,1.6089847996159383,920,0.011333364607997328,0.01014093621407017
20190225,1.6137451096739737,920,0.011333364607997328,0.006894981764968352
20190225,1.618505419732009,919,0.010939129233995796,0.012145624706874946
20190225,1.6232657297900444,919,0.009295025781676276,0.008114519854245848
20190225,1.6280260398480795,919,0.009338908409184141,0.009358218820476744
20190225,1.632786349906115,917,0.01298558580609534,0.01344442130637597
20190225,1.6375466599641502,917,0.012830463556822366,0.01783801662896973
20190225,1.6423069700221857,917,0.009170867628144718,0.014579474294903963
20190225,1.6470672800802209,916,0.01253777262404532,0.018962127350906424
20190225,1.6518275901382562,914,0.016249308621183466,0.003934921934163388
20190225,1.6565879001962915,912,0.02359033413493806,0.020918852920822868
20190225,1.6613482102543269,912,0.01567149513675278,0.0002981935050730709
20190225,1.6661085203123622,911,0.02116141469357294,0.006045553385795485
20190225,1.6708688303703976,910,0.02713717642703887,0.02837474984604035
20190225,1.6756291404284327,909,0.020299891774718967,0.011036388001281915
20190225,1.6803894504864683,909,0.020459022907681187,0.0014731522788069733
20190225,1.6851497605445034,908,0.018034683073419513,0.006760459949129145
20190225,1.689910070602539,907,0.013914284012501341,0.027355600638391802
20190225,1.694670380660574,906,0.012706594993538333,0.025778363153174434
20190225,1.6994306907186096,903,0.027668109980252282,0.013151139400649912
20190225,1.7041910007766448,903,0.022693455713131416,0.0006379366548391544
20190225,1.7089513108346799,903,0.02117143213969124,0.003108882383968285
20190225,1.7137116208927154,900,0.027788412734840215,0.01982231414873262
20190225,1.7184719309507506,897,0.050597902779230854,0.08905521167984672
20190225,1.7232322410087861,897,0.03662523291651924,0.0056213936617032076
20190225,1.7279925510668213,897,0.019314555458591315,0.05774794369391993
20190225,1.7327528611248566,895,0.03786312419056442,0.014259059648383643
20190225,1.737513171182892,893,0.0282058066577699,0.08754156214315113
20190225,1.7422734812409273,891,0.03722236393497833,0.04700247946306548
20190225,1.7470337912989626,890,0.03174654286202444,0.06223585843920801
20190225,1.751794101356998,889,0.02071935020954684,0.10249917647909783
20190225,1.7565544114150333,888,0.01970824726202893,0.10541929020459107
20190225,1.7613147214730687,886,0.05215911231886087,0.06523704077170704
20190225,1.7660750315311038,884,0.05567795836774932,0.10377272756823187
20190225,1.7708353415891394,882,0.06771550960907899,0.2129959781525982
20190225,1.7755956516471745,881,0.06854631424893318,0.2408820635759067
20190225,1.78035596170521,880,0.05072826174040985,0.13243060670489898
20190225,1.7851162717632452,880,0.03657938673468797,0.03814334554260526
20190225,1.7898765818212805,878,0.05881283358598131,0.1704959764381915
20190225,1.7946368918793159,878,0.039797177679696365,0.023279122834666877
20190225,1.7993972019373512,877,0.041951237123860494,0.065571435901957
20190225,1.8041575119953865,876,0.0504128785198641,0.18012990163474982
20190225,1.8089178220534219,875,0.07217807746859943,0.3124981421382784
20190225,1.813678132111457,874,0.03908904750220723,0.15358969569160327
20190225,1.8184384421694926,872,0.061102473403685645,0.282181192560093
20190225,1.8231987522275277,871,0.049452286657333984,0.3123016967738779
20190225,1.827959062285563,870,0.05565692416008938,0.23890939732636776
20190225,1.8327193723435984,869,0.04384135724437999,0.20658067067658353
20190225,1.8374796824016337,869,0.045492941287133326,0.21047499296409786
20190225,1.842239992459669,869,0.04047608288126082,0.12444930627874246
20190225,1.8470003025177042,867,0.061651567201436844,0.317449285731313
20190225,1.8517606125757398,866,0.03715595961761004,0.20450533354201272
20190225,1.8565209226337749,865,0.04694157127673196,0.33160736196266605
20190225,1.8612812326918104,864,0.04199626698330085,0.2795930563796939
20190225,1.8660415427498456,863,0.044892930088191764,0.38575585716274613
20190225,1.870801852807881,862,0.08991527293012565,0.7258227378573477
20190225,1.8755621628659163,862,0.08296352114783172,0.5960614954313794
20190225,1.8803224729239516,861,0.06314492461845807,0.43871268616912074
20190225,1.885082782981987,860,0.05183484016478089,0.40158426137540104
20190225,1.8898430930400223,860,0.04952501002232586,0.353542181251848
20190225,1.8946034030980576,860,0.03830062374254265,0.37292853647889473
20190225,1.899363713156093,859,0.08179477432218693,0.752388356484963
20190225,1.904124023214128,858,0.07504390025493071,0.7285275982254318
20190225,1.9088843332721634,856,0.06330907407125216,0.6773341586132663
20190225,1.913644643330199,854,0.10697598253931744,1.1628788157049448
20190225,1.9184049533882344,854,0.10458222259729542,1.1264102168242702
20190225,1.9231652634462695,852,0.09809364785964585,1.1032290125669724
20190225,1.9279255735043046,851,0.10673427174938296,1.3470780288603519
20190225,1.9326858835623404,850,0.15896846729246103,2.1959167733173803
20190225,1.9374461936203755,848,0.1780148894844147,2.6919753064262246
20190225,1.9422065036784109,847,0.16135484790903568,2.4273265630992835
20190225,1.946966813736446,846,0.207432416819954,3.5602952262097225
20190225,1.9517271237944813,846,0.207432416819954,3.5602952262097225
20190225,1.9564874338525169,846,0.10965343450455876,1.985154068875657
20190225,1.961247743910552,845,0.209813025691796,3.651547729682274
20190225,1.9660080539685874,845,0.209813025691796,3.651547729682274
20190225,1.9707683640266225,845,0.209813025691796,3.651547729682274
20190225,1.9755286740846583,845,0.209813025691796,3.6513764919438643
20190225,1.9802889841426934,845,0.20981302569179594,3.6513261465849833
20190225,1.9850492942007285,845,0.209813025691796,3.651493307066737
20190225,1.9898096042587639,844,0.21302231197950158,3.730994337831867
20190225,1.9945699143167994,844,0.21302231197950158,3.7310027511993047
20190225,1.9993302243748348,844,0.21302231197950158,3.731206194320598
20190225,2.00409053443287,844,0.14232254801506425,2.204379444158955
20190225,2.008850844490905,843,0.21140175460976737,3.65748535200286
20190225,2.013611154548941,842,0.13978965209262834,2.28646868059295
20190225,2.018371464606976,841,0.19416430457751024,3.221541901253495
20190225,2.023131774665011,841,0.1340360197758621,2.3660930516119274
20190225,2.0278920847230464,841,0.12702283499645997,2.3489806270993046
20190225,2.032652394781082,839,0.22528818532281558,4.240511305082446
20190225,2.037412704839117,839,0.22528818532281558,4.240511305082446
20190225,2.0421730148971524,839,0.22528818532281558,4.240511305082446
20190225,2.0469333249551878,839,0.22528818532281555,4.241029151694694
20190225,2.0516936350132235,839,0.22528818532281555,4.241029151694694
20190225,2.0564539450712584,839,0.22528818532281555,4.241035520915171
20190225,2.061214255129294,839,0.10662010989045916,2.1286506622288086
